"idade","ano","previsto","inferior","superior","sexo","observado"
45,"2018",0.00406073218026687,0.00399259024867441,0.00413003709692714,"Ambos",0.00383408401072333
50,"2018",0.0060192293284072,0.00573209161344699,0.00632075063541592,"Ambos",0.00561687786416938
55,"2018",0.00879679722245848,0.00844082651541901,0.00916778010206644,"Ambos",0.00817883990577953
60,"2018",0.0126041027476556,0.0122241886683408,0.0129958241306352,"Ambos",0.0123813984622388
65,"2018",0.0185983581863062,0.0180227630074085,0.0191923362185896,"Ambos",0.0182768538871936
70,"2018",0.0274911056255393,0.0265367362784382,0.0284797979896508,"Ambos",0.0261473913239304
75,"2018",0.0424188621882945,0.0413484440080475,0.0435169910867582,"Ambos",0.0426250881213848
80,"2018",0.073789816569604,0.0705322596184919,0.0771978249219209,"Ambos",0.0704233050160332
85,"2018",0.120019106450873,0.117826151494884,0.122252876212217,"Ambos",0.117121511420011
90,"2018",0.195424938958831,0.190999171345029,0.199953258949344,"Ambos",0.198683310698221
0,"2019",0.011096554567432,0.0107052063046115,0.0115022092768967,"Ambos",0.0122142516006901
1,"2019",0.000510877686533356,0.000450912117764237,0.00057881791221707,"Ambos",0.000508587059912377
5,"2019",0.00020989353758709,0.000192954617857821,0.000228319475376771,"Ambos",0.000222035871097871
10,"2019",0.000320937660127723,0.000312959210067366,0.000329119509427719,"Ambos",0.000286485622376721
15,"2019",0.00130700490508642,0.00117858310295448,0.0014494199158614,"Ambos",0.00105965218089672
20,"2019",0.00179863818065984,0.0016885684582017,0.00191588282323637,"Ambos",0.00152903372806701
25,"2019",0.0017221085068039,0.00164960106293895,0.0017978029814813,"Ambos",0.00149028211112217
30,"2019",0.00187703222904036,0.00177577310086184,0.00198406541193032,"Ambos",0.00164399084509165
35,"2019",0.00220845979417528,0.0021300552894415,0.00228975026454244,"Ambos",0.00200083941999951
40,"2019",0.00297201905113747,0.002820430582652,0.00313175487978813,"Ambos",0.00267096818683157
45,"2019",0.00400986252381195,0.00393181536876969,0.00408945892718834,"Ambos",0.00375370134920245
50,"2019",0.00596669799544512,0.00564557127875623,0.0063060907764665,"Ambos",0.00553706178159526
55,"2019",0.00873086560507254,0.00833702792082479,0.0091433080154897,"Ambos",0.00808833815876149
60,"2019",0.0124775619692986,0.0120467101549224,0.0129238232426527,"Ambos",0.0122329184919654
65,"2019",0.0183907447427775,0.017733189784264,0.0190726821462276,"Ambos",0.0182329517186817
70,"2019",0.0273559370121049,0.0262956133485196,0.0284590163344632,"Ambos",0.0258402760536951
75,"2019",0.0419288916919201,0.0407105562999909,0.0431836879250201,"Ambos",0.0422636281466819
80,"2019",0.073544805962833,0.0699399786244569,0.0773354323305351,"Ambos",0.0700901170451768
85,"2019",0.119568092285699,0.116973758004115,0.122219965715204,"Ambos",0.117280748146842
90,"2019",0.19540422950571,0.19040548896815,0.200534202641119,"Ambos",0.199488869045786
