"IDADE","INTERVALO DE IDADE","SEXO","ANO","LOCAL","nMx","nAx","nqx","lx","ndx","nLx","Sx","Tx","ex"
85,5,"Mulheres",2061,"Brasil",0.0768452010019638,2.61832814005492,0.324784017059566,60844.2451112938,19761.2383422028,257156.440279177,0.494097470269067,508312.22452267,8.35431886109995
90,0,"Mulheres",2061,"Brasil",0.16357579377611,6.1133739712657,1,41083.006769091,41083.006769091,251155.784243493,0,251155.784243493,6.1133739712657
0,1,"Homens",2061,"Brasil",0.00714817217275457,0.0629142511504776,0.00710060909581532,1e+05,710.060909581531,99334.612040816,0.99246129454333,8038231.83967702,80.3823183967702
1,4,"Homens",2061,"Brasil",0.000280551233159589,1.63159490455885,0.00112145976863543,99289.9390904185,111.349672120166,396896.035230849,0.998955654697199,7938897.2276362,79.9567136445379
5,5,"Homens",2061,"Brasil",0.000138058012060642,2.36201498220692,0.000690038751662544,99178.5894182983,68.4370700338623,495712.411126081,0.999342227534003,7542001.19240535,76.0446507319841
10,5,"Homens",2061,"Brasil",0.000149733377276571,2.78342216694708,0.000748418489515656,99110.1523482644,74.1758705161483,495386.345150989,0.998437913360049,7046288.78127927,71.0955297144457
15,5,"Homens",2061,"Brasil",0.000538936476278774,2.87153519938614,0.00269159483325944,99035.9764777483,266.56472259431,494612.508759614,0.996326863197959,6550902.43612828,66.1466940511276
20,5,"Homens",2061,"Brasil",0.000895708073883263,2.6181994278094,0.00446900620051323,98769.411755154,441.401113554835,492795.729350939,0.99528552347139,6056289.92736867,61.317464787398
25,5,"Homens",2061,"Brasil",0.000959020109034683,2.51771915843424,0.00478371264339017,98328.0106415991,470.372947705619,490472.455451515,0.99517054436463,5563494.19801773,56.5809697736731
30,5,"Homens",2061,"Brasil",0.000984620916808225,2.53546608449002,0.00491118694240007,97857.6376938935,480.597152456379,488103.740487541,0.994750073643171,5073021.74256621,51.8408359543179
35,5,"Homens",2061,"Brasil",0.0011482513031858,2.58939081835624,0.00572540866984312,97377.0405414371,557.523352159595,485541.231795489,0.993426329572205,4584918.00207867,47.0841789459358
40,5,"Homens",2061,"Brasil",0.00152968200391402,2.6307340429499,0.00762079057131593,96819.5171892776,737.841263715411,482349.44375856,0.990904943449265,4099376.77028318,42.3403967432423
45,5,"Homens",2061,"Brasil",0.0021837867372902,2.65663326774235,0.0108633414794709,96081.6759255621,1043.76805549925,477962.44829036,0.986584346515091,3617027.32652462,37.6453396725393
50,5,"Homens",2061,"Brasil",0.00331592767381021,2.67254556117717,0.0164526621424187,95037.9078700629,1563.62658890846,471550.269705298,0.979346028145658,3139064.87823426,33.0296083803321
55,5,"Homens",2061,"Brasil",0.00516775509047003,2.67003428466691,0.0255313602030544,93474.2812811544,2386.52554511078,461810.883706897,0.968408370614917,2667514.60852897,28.5374176935958
60,5,"Homens",2061,"Brasil",0.00789776290718627,2.67351700948322,0.038776337678304,91087.7557360436,3532.0495747797,447221.525422831,0.950394252998637,2205703.72482207,24.2151506203952
65,5,"Homens",2061,"Brasil",0.0128622626784348,2.66930386588821,0.0624395004310346,87555.706161264,5466.93455259579,425036.767579143,0.921993982289191,1758482.19939924,20.0841530095182
70,5,"Homens",2061,"Brasil",0.0202440460098341,2.66016657483391,0.0966424976468809,82088.7716086682,7933.26391702607,391881.341959619,0.876239120916793,1333445.43182009,16.2439442775057
75,5,"Homens",2061,"Brasil",0.0339720344380147,2.65153104559707,0.157309651392892,74155.5076916421,11665.3770638351,343381.76258239,0.797542888619883,941564.089860474,12.6971565453472
80,5,"Homens",2061,"Brasil",0.0588463664573567,2.60551420065856,0.257892963008671,62490.130627807,16115.7649464041,273861.682829346,0.677544062006381,598182.327278085,9.57242881825414
85,5,"Homens",2061,"Brasil",0.101541694498456,2.54166538775496,0.406289164585622,46374.3656814029,18841.4022908853,185553.357012098,0.427870657671236,324320.644448739,6.99353273480565
90,0,"Homens",2061,"Brasil",0.19841105133001,5.04004183888294,1,27532.9633905176,27532.9633905176,138767.287436641,0,138767.287436641,5.04004183888294
0,1,"Ambos",2061,"Brasil",0.00665892123515279,0.0655880843428615,0.0066177444686635,1e+05,661.774446866344,99381.6300713707,0.992917126527469,8284890.30977695,82.8489030977695
1,4,"Ambos",2061,"Brasil",0.000286551358301985,1.57460096062778,0.00114540937210317,99338.2255531337,113.782934556672,397076.933192364,0.998979297907958,8185508.67970558,82.4003915323346
5,5,"Ambos",2061,"Brasil",0.000128363646005996,2.32358975824466,0.000641597806680282,99224.442618577,63.6621847531351,495951.826969599,0.99940894330558,7788431.74651322,78.4930763123788
10,5,"Ambos",2061,"Brasil",0.000128343021298893,2.71732504482083,0.00064152716123281,99160.7804338238,63.6143339773553,495658.691322159,0.998854991869159,7292479.91954362,73.5419778630155
15,5,"Ambos",2061,"Brasil",0.000364785994694019,2.81468805318899,0.00182247714718985,99097.1660998465,180.602320568243,495091.158090473,0.997586933548531,6796821.22822146,68.5874429685834
20,5,"Ambos",2061,"Brasil",0.000583390660559255,2.61795807071309,0.00291290535178965,98916.5637792783,288.134588013301,493896.470226466,0.996885360640568,6301730.07013099,63.707531169326
25,5,"Ambos",2061,"Brasil",0.000646351524756808,2.53646975237303,0.00322661985591171,98628.4291912649,318.23644798591,492358.160840814,0.996656874828367,5807833.59990452,58.8859991741498
30,5,"Ambos",2061,"Brasil",0.000699506702079934,2.5562939207535,0.00349156506824616,98310.192743279,343.256434834984,490712.145879848,0.996177450010095,5315475.43906371,54.0684062429234
35,5,"Ambos",2061,"Brasil",0.000852820761651424,2.60534474761998,0.00425541335324972,97966.9363084441,416.889808943917,488836.374171569,0.995030832602256,4824763.29318386,49.2488943207669
40,5,"Ambos",2061,"Brasil",0.00116976525568583,2.63970152182838,0.00583272216081543,97550.0464995001,568.982318006209,486407.264398204,0.99298821241325,4335926.91901229,44.4482301608591
45,5,"Ambos",2061,"Brasil",0.00168718097955894,2.65782998832797,0.0084027002439017,96981.0641814939,814.902811651686,482996.679979592,0.989662317804306,3849519.65461409,39.6935183904556
50,5,"Ambos",2061,"Brasil",0.00253770174413002,2.66931432853242,0.0126139027196535,96166.1613698422,1213.03060444171,478003.613800387,0.9842793891852,3366522.97463449,35.0073552555279
55,5,"Ambos",2061,"Brasil",0.00390065649546245,2.6697304766914,0.0193276026682459,94953.1307654005,1835.21638353965,470489.105019764,0.976092341850515,2888519.36083411,30.4204752128788
60,5,"Ambos",2061,"Brasil",0.00595941129002323,2.68022937349814,0.0293907450572709,93117.9143818609,2736.80488186204,459240.812333894,0.962106562086728,2418030.25581434,25.9674013519934
65,5,"Ambos",2061,"Brasil",0.00983394304007075,2.68310421328865,0.0480743779395056,90381.1094999988,4345.01561669477,441838.599124479,0.939149916656291,1958789.44348045,21.6725536377762
70,5,"Ambos",2061,"Brasil",0.0158348206467174,2.68247175913008,0.0763714509133142,86036.0938833041,6570.70132078206,414952.683543287,0.899793966862844,1516950.84435597,17.6315634042324
75,5,"Ambos",2061,"Brasil",0.0276618062814662,2.680604875923,0.129970310618605,79465.392562522,10328.1417547804,373371.921185796,0.828465596924579,1101998.16081268,13.8676488629393
80,5,"Ambos",2061,"Brasil",0.0496864778578207,2.63421619943067,0.222301420922007,69137.2508077417,15369.3090932022,309325.791560068,0.718661291071615,728626.239626887,10.5388373288528
85,5,"Ambos",2061,"Brasil",0.0865874739907397,2.5821809688376,0.357990947511761,53767.9417145395,19248.4364001451,222300.472724308,0.469830109294609,419300.44806682,7.79833548944344
90,0,"Ambos",2061,"Brasil",0.175225937233633,5.70691768460438,1,34519.5053143944,34519.5053143944,196999.975342512,0,196999.975342512,5.70691768460438
0,1,"Mulheres",2062,"Brasil",0.00606178398608513,0.0680831985529297,0.00602773285097703,1e+05,602.773285097705,99438.265448154,0.993483032362232,8535999.82156034,85.3599982156034
1,4,"Mulheres",2062,"Brasil",0.000289236627579757,1.51418882831953,0.00115611527772382,99397.2267149023,114.914652368476,397303.250732962,0.999018729662804,8436561.55611219,84.8772328458468
5,5,"Mulheres",2062,"Brasil",0.000116475339718009,2.27546479593724,0.000582191945120819,99282.3120625338,57.8013623757724,496254.078466034,0.999484348264711,8039258.30537922,80.9737216868563
10,5,"Mulheres",2062,"Brasil",0.000104008343184174,2.58917900390851,0.000519911350490625,99224.510700158,51.5879493598914,495998.184189328,0.999316738543466,7543004.22691319,76.0195658682263
15,5,"Mulheres",2062,"Brasil",0.000178891392619079,2.6843588059403,0.000894086589265398,99172.9227507982,88.6691802497517,495659.287747561,0.998918969610977,7047006.04272386,71.0577630189602
20,5,"Mulheres",2062,"Brasil",0.00025244219739173,2.61738758587191,0.00126145225885491,99084.2535705484,124.990055483519,495123.464994904,0.998582103214894,6551346.7549763,66.1189494687137
25,5,"Mulheres",2062,"Brasil",0.000315060193394251,2.59337160561622,0.00157410742707773,98959.2635150649,155.772511677205,494421.431025658,0.998237311507861,6056223.2899814,61.1991548326291
30,5,"Mulheres",2062,"Brasil",0.000396436790689021,2.61048890477655,0.00198030802723634,98803.4910033877,195.661346352979,493549.920058922,0.997700000972061,5561801.85895574,56.291552074461
35,5,"Mulheres",2062,"Brasil",0.00053757851381327,2.64123453534556,0.00268448857947424,98607.8296570347,264.711592561056,492414.755722547,0.996747813439937,5068251.93889682,51.3980680492064
40,5,"Mulheres",2062,"Brasil",0.000785105548142712,2.65853890138528,0.00391832470752464,98343.1180644736,385.340269327033,490813.331072009,0.995213754712059,4575837.18317427,46.5293075228137
45,5,"Mulheres",2062,"Brasil",0.00115969533072453,2.66146173642726,0.00578279376374719,97957.7777951466,566.46962654432,488464.178078907,0.992916433654572,4085023.85210226,41.7018836487393
50,5,"Mulheres",2062,"Brasil",0.00172405000001997,2.66503455151542,0.00858568748077595,97391.3081686023,836.171335279549,485004.10966612,0.989406975597173,3596559.67402336,36.9289594898659
55,5,"Mulheres",2062,"Brasil",0.00260534126891858,2.67301395414282,0.0129482066405328,96555.1368333227,1250.21586392279,479866.449296956,0.983840341064088,3111555.56435724,32.2256864461652
60,5,"Mulheres",2062,"Brasil",0.00406005518841705,2.69791726271842,0.0201122947110192,95304.9209694,1916.80065794698,472111.97114153,0.973409310203438,2631689.11506028,27.6133602367211
65,5,"Mulheres",2062,"Brasil",0.00701581639249421,2.7102944480685,0.0345244754803809,93388.120311453,3224.17586985162,459558.188167662,0.954934386505669,2159577.14391875,23.1247522352573
70,5,"Mulheres",2062,"Brasil",0.0119504398039866,2.7172322349509,0.0581654412026573,90163.9444416014,5244.42560901763,438847.916481543,0.920427601956682,1700018.95575109,18.8547535966794
75,5,"Mulheres",2062,"Brasil",0.0224297053204664,2.71855361714968,0.10668901802706,84919.5188325837,9059.9800755788,403927.735390793,0.85393228340435,1261171.03926954,14.8513681731511
80,5,"Mulheres",2062,"Brasil",0.0426967368484899,2.66618005046099,0.194138466291621,75859.5387570049,14727.2545078747,344926.933412608,0.749947286896439,857243.30387875,11.3004022687864
85,5,"Mulheres",2062,"Brasil",0.0763263191196897,2.6203036098479,0.322969521897183,61132.2842491302,19743.8646164243,258677.017890294,0.495083442961365,512316.370466142,8.38045521705548
90,0,"Mulheres",2062,"Brasil",0.16317822614032,6.12826860331282,1,41388.4196327059,41388.4196327059,253639.352575848,0,253639.352575848,6.12826860331282
0,1,"Homens",2062,"Brasil",0.00703103433675728,0.0625818637704341,0.00698499609406184,1e+05,698.499609406193,99345.2137979934,0.992585578652315,8053495.57965782,80.5349557965782
1,4,"Homens",2062,"Brasil",0.000274922986068649,1.63194351731973,0.00109897647414853,99301.5003905938,109.130012776892,396947.575528164,0.99897526500941,7954150.36585983,80.1010088928452
5,5,"Homens",2062,"Brasil",0.00013580866510413,2.36185327481286,0.000678800122850592,99192.3703778169,67.3317931983183,495784.220739357,0.999354105565723,7557202.79033167,76.187339424865
10,5,"Homens",2062,"Brasil",0.000146618228467996,2.78100966428087,0.000732852712790388,99125.0385846186,72.6440534321737,495463.99647058,0.998477649449515,7061418.56959231,71.2374862135796
15,5,"Homens",2062,"Brasil",0.000524035584705098,2.86979495744856,0.00261725627185618,99052.3945311864,259.245500829129,494709.726582807,0.996431841433247,6565954.57312173,66.2876915212227
20,5,"Homens",2062,"Brasil",0.000869647776304903,2.61779882269435,0.0043392493629498,98793.1490303573,428.688108993781,492944.523833845,0.99542436437943,6071244.84653892,61.4541079632287
25,5,"Homens",2062,"Brasil",0.000930470543042906,2.51777121001007,0.00464163221221702,98364.4609213635,456.571650349957,490688.989311626,0.995312794077059,5578300.32270508,56.7105260421708
30,5,"Homens",2062,"Brasil",0.000955939654670624,2.53589586610415,0.00476846598552016,97907.8892710136,466.870439702907,488389.028974602,0.994900033402158,5087611.33339345,51.9632418927009
35,5,"Homens",2062,"Brasil",0.00111604891463672,2.59014179004883,0.00556527665232711,97441.0188313106,542.286227080855,485898.261240079,0.99360318907279,4599222.30441885,47.2000637881363
40,5,"Homens",2062,"Brasil",0.00149000666146344,2.63178363965498,0.00742383712392552,96898.7326042298,719.360408368608,482790.061933066,0.991128268022813,4113324.04317877,42.44971974999
45,5,"Homens",2062,"Brasil",0.00213241732434963,2.65774357441901,0.0106090976990524,96179.3721958612,1020.37635625942,478506.877902346,0.986881730194142,3630533.9812457,37.7475325359
50,5,"Homens",2062,"Brasil",0.00324551460378186,2.67374551718033,0.0161059746354245,95158.9958396018,1532.6283733251,472229.695574065,0.979750255719882,3152027.10334336,33.1237953441245
55,5,"Homens",2062,"Brasil",0.00507176994764207,2.67118011207576,0.025062826708927,93626.3674662767,2346.54142319362,462667.164997212,0.96895669253624,2679797.40776929,28.6222511915197
60,5,"Homens",2062,"Brasil",0.00776523063962911,2.6747347099867,0.0381375334551854,91279.826043083,3481.18741950158,448304.445940817,0.951140432586565,2217130.24277208,24.2893784846349
65,5,"Homens",2062,"Brasil",0.0126805430212597,2.67103153552503,0.0615839809655615,87798.6386235815,5406.98968979684,426400.484642629,0.922898645985525,1768825.79683126,20.1463920689561
70,5,"Homens",2062,"Brasil",0.0200336419789151,2.66178947035645,0.0956860026602338,82391.6489337846,7883.72753905917,393524.429924254,0.87731856368519,1342425.31218864,16.2932206062231
75,5,"Homens",2062,"Brasil",0.0336830468723258,2.65298443633003,0.156076651599747,74507.9213947254,11628.9468889459,345246.28763618,0.798856173199583,948900.882264382,12.7355704534734
80,5,"Homens",2062,"Brasil",0.0584732112766972,2.60695368242382,0.256477403405104,62878.9745057795,16127.0361100181,275802.128152401,0.679093853180115,603654.594628202,9.60026144466966
85,5,"Homens",2062,"Brasil",0.100998376152504,2.54372885891203,0.40461518884293,46751.9383957615,18916.5443827741,187295.52992229,0.428720082738453,327852.466475801,7.0125962200858
90,0,"Homens",2062,"Brasil",0.198036430613229,5.0495759638944,1,27835.3940129874,27835.3940129874,140556.936553511,0,140556.936553511,5.0495759638944
0,1,"Ambos",2062,"Brasil",0.006557996600571,0.0652953610569055,0.00651804237063995,1e+05,651.804237063989,99390.7555559335,0.993024072604976,8297485.04025069,82.9748504025069
1,4,"Ambos",2062,"Brasil",0.000281908980814518,1.57483412036973,0.00112686551230539,99348.195762936,111.952055515008,397121.280746555,0.998995735618133,8198094.28469475,82.5188039071891
5,5,"Ambos",2062,"Brasil",0.000126371759405248,2.32281428272595,0.000631645098433749,99236.243707421,62.6820869247749,496013.406949261,0.999419161637793,7800973.0039482,78.6101197758741
10,5,"Ambos",2062,"Brasil",0.000125815672190121,2.71517171505671,0.000628897573521966,99173.5616204962,62.3700122606533,495725.303334336,0.998882002650714,7304959.59699894,73.6583367344671
15,5,"Ambos",2062,"Brasil",0.000355423637585992,2.81315849070404,0.00177573798641001,99111.1916082356,175.995507817104,495171.083759234,0.997650934078011,6809234.2936646,68.7029807953474
20,5,"Ambos",2062,"Brasil",0.000567665824519701,2.61764814996197,0.00283449580793089,98935.1961004185,280.431398603469,494007.894240821,0.996969938305198,6314063.20990537,63.820191992106
25,5,"Ambos",2062,"Brasil",0.000628727667175395,2.5366039131914,0.00313877698153097,98654.764701815,309.65530456441,492511.019843552,0.99674677063519,5820055.31566455,58.994163467479
30,5,"Ambos",2062,"Brasil",0.000680970487673106,2.55670901086191,0.00339919682390543,98345.1093972506,334.294383509769,490908.768531304,0.996276726698404,5327544.295821,54.1719291225877
35,5,"Ambos",2062,"Brasil",0.000831067615851302,2.60592538164148,0.00414708687809044,98010.8150137408,406.459364854425,489080.981019912,0.995153555475842,4836635.52728969,49.3479778390947
40,5,"Ambos",2062,"Brasil",0.00114169750860274,2.64053117348065,0.00569315133376768,97604.3556488864,555.676367544002,486710.677177578,0.993148178145833,4347554.54626978,44.5426284243841
45,5,"Ambos",2062,"Brasil",0.00165024289670947,2.65876481286678,0.00821945773128152,97048.6792813424,797.687517229686,483375.822323037,0.989876980725861,3860843.8690922,39.7825493111522
50,5,"Ambos",2062,"Brasil",0.00248703124542701,2.67028863445375,0.0123635211822837,96250.9917641127,1190.00117549143,478482.599557008,0.984572731478259,3377468.04676916,35.0902155382097
55,5,"Ambos",2062,"Brasil",0.00383120067042595,2.67074381682222,0.0189865700894471,95060.9905886213,1804.88216058312,471100.920010661,0.976489142308245,2898985.44721216,30.4960576284923
60,5,"Ambos",2062,"Brasil",0.00586482155181332,2.68135954147127,0.0289306962170665,93256.1084280382,2697.96414331737,460024.933321835,0.962649695403994,2427884.5272015,26.0345897778374
65,5,"Ambos",2062,"Brasil",0.00970219607740806,2.6846857432116,0.0474451890767408,90558.1442847208,4296.54827802736,442842.861940508,0.939818795104338,1967859.59387966,21.7303436308564
70,5,"Ambos",2062,"Brasil",0.0156815613190486,2.68392860249159,0.0756598692256463,86261.5960066934,6526.54107306196,416192.044929484,0.90062044863356,1525016.73193915,17.678976538074
75,5,"Ambos",2062,"Brasil",0.0274406410582986,2.68178837943253,0.128997274213477,79735.0549336315,10285.6047457003,374831.066222111,0.829551771078334,1108824.68700967,13.9063638688481
80,5,"Ambos",2062,"Brasil",0.0493765796560364,2.63532173057312,0.221070739541023,69449.4501879312,15353.2413137634,310941.774839733,0.72011249019718,733993.620787557,10.5687463155052
85,5,"Ambos",2062,"Brasil",0.0860850075626206,2.58409117094084,0.356319925219871,54096.2088741678,19275.557100722,223913.055786171,0.470719586899554,423051.845947825,7.82036033119951
90,0,"Ambos",2062,"Brasil",0.174856198258409,5.71898514299256,1,34820.6517734458,34820.6517734458,199138.790161654,0,199138.790161654,5.71898514299256
0,1,"Mulheres",2063,"Brasil",0.00597995924873212,0.0678404302596739,0.00594681008656066,1e+05,594.681008656058,99445.6624068384,0.993569512210548,8545880.95821944,85.4588095821944
1,4,"Mulheres",2063,"Brasil",0.000285708593734071,1.51432057403705,0.0011420233328363,99405.3189913439,113.52319369615,397339.093698436,0.999031623425768,8446435.2958126,84.9696513377529
5,5,"Mulheres",2063,"Brasil",0.000114794838521644,2.27419430240027,0.000573794647428878,99291.7957976478,56.9731009622919,496303.681385026,0.999492697478537,8049096.20211417,81.0650682410646
10,5,"Mulheres",2063,"Brasil",0.000102144549115513,2.5881068954291,0.00051059695402676,99234.8226966855,50.6689982023236,496051.905276048,0.999329693402511,7552792.52072914,76.110303978821
15,5,"Mulheres",2063,"Brasil",0.000175402102335005,2.68407635537234,0.000876654398986979,99184.1536984832,86.9502246495686,495719.398411244,0.998939952847898,7056740.61545309,71.1478633664141
20,5,"Mulheres",2063,"Brasil",0.000247573989567272,2.61735948920595,0.00123714018381118,99097.2034738336,122.597132520794,495193.912474717,0.998609689188839,6561021.21704185,66.2079351086257
25,5,"Mulheres",2063,"Brasil",0.000308858225327068,2.59321878883599,0.00154314402408453,98974.6063413128,152.732072311715,494505.439024582,0.998272349091661,6065827.30456713,61.2867030119746
30,5,"Mulheres",2063,"Brasil",0.000388482550501668,2.61040035603962,0.00194061124861253,98821.8742690011,191.7748408154,493651.106253673,0.997746253028097,5571321.86554255,56.3774154938305
35,5,"Mulheres",2063,"Brasil",0.000526730424072878,2.64119917939001,0.00263038399409839,98630.0994281857,259.435034872236,492538.541567777,0.996813865294266,5077670.75928888,51.4819592469946
40,5,"Mulheres",2063,"Brasil",0.000769138932054497,2.65884699085739,0.00383878227280678,98370.6643933135,377.623562637265,490969.247426576,0.995307253755536,4585132.2177211,46.6107680170631
45,5,"Mulheres",2063,"Brasil",0.00113779315218452,2.66195887047068,0.00567387208562398,97993.0408306762,555.999978954598,488665.253334568,0.993047059619846,4094162.97029452,41.78014005473
50,5,"Mulheres",2063,"Brasil",0.00169265254183317,2.66540542321181,0.00842995043278098,97437.0408517216,821.389424696856,485267.59296228,0.989594562292113,3605497.71695996,37.0033581217512
55,5,"Mulheres",2063,"Brasil",0.0025598869866599,2.67341088323349,0.0127236553207351,96615.6514270247,1229.30424734576,480218.171252054,0.984116391707243,3120230.12399768,32.2952863010444
60,5,"Mulheres",2063,"Brasil",0.0039919025995629,2.69887082422033,0.0197778360987633,95386.347179679,1886.53554057941,472590.573924822,0.973807558249468,2640011.95274562,27.6770421638292
65,5,"Mulheres",2063,"Brasil",0.00692032057161335,2.71202345765511,0.0340622767388491,93499.8116390996,3184.81645908127,460212.272845446,0.955431909409907,2167421.3788208,23.1810240130413
70,5,"Mulheres",2063,"Brasil",0.0118364500981084,2.71861379922192,0.0576261421586051,90314.9951800183,5204.50475129747,439701.490578597,0.921093061752575,1707209.10597536,18.9028311696468
75,5,"Mulheres",2063,"Brasil",0.0222462361205348,2.71955808829898,0.105860733355478,85110.4904287208,9009.85893302882,405005.992214211,0.854904822167124,1267507.61539676,14.8924957312787
80,5,"Mulheres",2063,"Brasil",0.0424159701899999,2.66708568451803,0.19298358064747,76100.631495692,14686.1723555722,346241.57575051,0.751409866600906,862501.623182546,11.3336986333861
85,5,"Mulheres",2063,"Brasil",0.0758186131647159,2.62223844317001,0.321189481082623,61414.4591401198,19725.678262185,260169.336246378,0.496049834689893,516260.047432036,8.40616451989207
90,0,"Mulheres",2063,"Brasil",0.162789117515909,6.14291677023357,1,41688.7808779347,41688.7808779347,256090.711185658,0,256090.711185658,6.14291677023357
0,1,"Homens",2063,"Brasil",0.00691611570793209,0.0622557060794442,0.00687154994067429,1e+05,687.15499406743,99355.6243252743,0.992707570279978,8068554.58764661,80.6855458764661
1,4,"Homens",2063,"Brasil",0.000269388366502233,1.63228559596344,0.00107686660310535,99312.8450059326,106.946686046271,396998.160814715,0.998994528034937,7969198.96332133,80.2433860679883
5,5,"Homens",2063,"Brasil",0.000133599241962045,2.36170084777433,0.000667760840963524,99205.8983198863,66.2458140906238,495854.715324278,0.999365760279641,7572200.80250662,76.3281309957024
10,5,"Homens",2063,"Brasil",0.000143563743005848,2.77854392232075,0.000717589860876543,99139.6525057957,71.1416094489978,495540.224568292,0.998516608003238,7076346.08718234,71.3775558853069
15,5,"Homens",2063,"Brasil",0.000509429285827012,2.86799663706802,0.00254438296220369,99068.5108963467,252.06823121554,494805.144165094,0.996534776580177,6580805.86261405,66.4268171901706
20,5,"Homens",2063,"Brasil",0.000844088451522788,2.61736933461744,0.00421197134710554,98816.4426651311,416.212025128436,493090.533791284,0.99556062286928,6086000.71844896,61.5889476923712
25,5,"Homens",2063,"Brasil",0.000902442288947843,2.51781330678176,0.00450212654512921,98400.2306400027,443.010290411185,490901.518952196,0.995452541862593,5592910.18465767,56.8383849131344
30,5,"Homens",2063,"Brasil",0.000927771602899567,2.5363861974195,0.00462827929108227,97957.2203495915,453.373374355986,488669.164845172,0.995046618888789,5102008.66570548,52.0840490113678
35,5,"Homens",2063,"Brasil",0.00108467556848656,2.59085761028424,0.00540924274525288,97503.8469752355,527.421976885045,486248.600234396,0.993777309966808,4613339.5008603,47.3144357271567
40,5,"Homens",2063,"Brasil",0.00145062368421073,2.63286805377375,0.00722829776450312,96976.4249983505,700.974476025076,483222.825916064,0.991347685107415,4127090.90062591,42.5576721424419
45,5,"Homens",2063,"Brasil",0.00208246819412866,2.65893381713008,0.0103618250440226,96275.4505223254,997.58937434679,479041.829862953,0.987172588071925,3643868.07470984,37.8483617053016
50,5,"Homens",2063,"Brasil",0.0031762479021183,2.67493046743074,0.0157648163853316,95277.8611479786,1502.037986585,472896.962980523,0.980147256295009,3164826.24484689,33.2168061574295
55,5,"Homens",2063,"Brasil",0.00497777271348304,2.6723473705065,0.0246037911083005,93775.8231613936,2307.24076407186,463508.660775602,0.969494762881969,2691929.28186637,28.7060053552759
60,5,"Homens",2063,"Brasil",0.00763502108833683,2.67594747743197,0.0375095292275027,91468.5823973218,3430.94346483058,449369.219172381,0.951874487776195,2228420.62109077,24.3626889439583
65,5,"Homens",2063,"Brasil",0.0125019001813144,2.67276986053281,0.0607422182807966,88037.6389324912,5347.60148096335,427743.095322099,0.923787891751734,1779051.40191838,20.2078500001868
70,5,"Homens",2063,"Brasil",0.0198273050990759,2.66341548540155,0.0947470668888118,82690.0374515278,7834.63850945825,395143.892238962,0.878378055660709,1351308.30659629,16.3418514278508
75,5,"Homens",2063,"Brasil",0.033399737082778,2.65442292452887,0.15486620982557,74855.3989420696,11592.5719191393,347085.723771064,0.800146286797836,956164.414357324,12.7734863199019
80,5,"Homens",2063,"Brasil",0.0581070757214136,2.60837310915347,0.255085968141092,63262.8270229303,16137.4594784866,277719.353075957,0.680618110047097,609078.690586259,9.62775012197118
85,5,"Homens",2063,"Brasil",0.100465030259341,2.54575779878066,0.402967308530946,47125.3675444437,18989.9825229161,189020.82121406,0.429559394238639,331359.337510302,7.03144303750627
90,0,"Homens",2063,"Brasil",0.197665296461084,5.05905699130589,1,28135.3850215276,28135.3850215276,142338.516296242,0,142338.516296242,5.05905699130589
0,1,"Ambos",2063,"Brasil",0.00645923729593662,0.0650088671528672,0.00642046200969725,1e+05,642.046200969722,99399.6924952151,0.993128777167114,8309874.70096488,83.0987470096488
1,4,"Ambos",2063,"Brasil",0.000277353554482845,1.57506231803533,0.0011086685661624,99357.9537990303,110.155040175217,397164.696088342,0.999011843128573,8210475.00846967,82.6353069335231
5,5,"Ambos",2063,"Brasil",0.000124420698212876,2.32203816175104,0.000621896279029156,99247.7987588551,61.721836749959,496073.705070872,0.999429162715903,7813310.31238133,78.7252756241529
10,5,"Ambos",2063,"Brasil",0.000123342998055429,2.71297352966353,0.000616541071007015,99186.0769221051,61.152290094542,495790.527704358,0.998908449414161,7317236.60731046,73.7728200809573
15,5,"Ambos",2063,"Brasil",0.000346254801023791,2.81157858660098,0.00172996312310405,99124.9246320106,171.482464193847,495249.347263389,0.997713638706337,6821446.0796061,68.816658422994
20,5,"Ambos",2063,"Brasil",0.000552254416861415,2.61731699819023,0.00275764344686657,98953.4421678167,272.878311338965,494117.028325094,0.997052871993255,6326196.73234271,63.9310426575562
25,5,"Ambos",2063,"Brasil",0.000611441362121804,2.5367352938018,0.00305260914798381,98680.5638564777,301.233191956489,492660.802192307,0.996834985315588,5832079.70401762,59.1005916068727
30,5,"Ambos",2063,"Brasil",0.000662786332226624,2.55717021322874,0.00330857483300001,98379.3306645213,325.495377524014,491101.523518934,0.996373756054888,5339418.90182531,54.2737876519308
35,5,"Ambos",2063,"Brasil",0.000809862066974439,2.60648667760125,0.00404147627402722,98053.8352869972,396.28224888978,489320.669592838,0.995274094477117,4848317.37830637,49.4454639547312
40,5,"Ambos",2063,"Brasil",0.00111397205760428,2.64138804713905,0.00555526423228438,97657.5530381075,542.513511405006,487008.186337949,0.993304953296218,4358996.70871354,44.6355307204205
45,5,"Ambos",2063,"Brasil",0.0016143154766266,2.65974646976519,0.00804119847914524,97115.0395267025,780.921308144258,483747.643785292,0.990086861406353,3871988.52237559,39.8701224984927
50,5,"Ambos",2063,"Brasil",0.00243722054201937,2.67122714833868,0.0121173279913595,96334.1182185582,1167.31210721267,478952.186348099,0.984861527093245,3388240.8785903,35.1717640774291
