sexo,idade,sMAPE_ARIMA,sMAPE_FDM,sMAPE_LC,sMAPE_ETS,sMAPE_CNN_GRU,sMAPE_CNN,sMAPE_GRU,MAE_ARIMA,MAE_FDM,MAE_LC,MAE_ETS,MAE_CNN_GRU,MAE_CNN,MAE_GRU,RMSE_ARIMA,RMSE_FDM,RMSE_LC,RMSE_ETS,RMSE_CNN_GRU,RMSE_CNN,RMSE_GRU
Feminino,10,0.965628602805519,6.35447009258506,0.829002683175425,0.512648934780354,4.686590535782993,4.511728335009785,5.732710320985652,2.35399571998683e-06,1.58442422049839e-05,2.14009945187084e-06,1.32878817064301e-06,1.2301216426327465e-05,1.1836945845374272e-05,1.51429239878712e-05,2.75960798962921e-06,1.59913251221296e-05,2.5609028673036e-06,1.4429230216301e-06,1.3183867458036452e-05,1.2349740768237188e-05,1.5802119552891166e-05
Feminino,15,12.7671712907939,5.28489300228217,4.55655451583791,6.17157194492961,2.425320418268105,2.6798742507924813,2.168593663019161,6.38437865132559e-05,2.44471586819385e-05,2.19944338850035e-05,3.11201066508184e-05,1.1924603795683648e-05,1.3153583181103089e-05,1.0667382070912709e-05,7.44717979117439e-05,2.44635444288905e-05,2.2706999175788e-05,3.75012644506459e-05,1.4333841763002888e-05,1.586153148000018e-05,1.248879616263471e-05
Feminino,20,1.57071843574872,4.15742121331692,2.3831253186868,2.61559284590509,0.8891284434194349,1.5828115333931474,2.00234562410446,8.97566995749058e-06,2.39260002795417e-05,1.36328345643066e-05,1.5266399911544e-05,5.135087991257263e-06,9.155465665661336e-06,1.1603921531877397e-05,1.02603212904037e-05,2.83471009898119e-05,1.40658909254576e-05,1.61025363704347e-05,5.808395415154148e-06,1.0628922980555304e-05,1.3934692234583824e-05
Feminino,25,1.06941509466425,10.3742895144743,1.22014967216854,0.65378883421551,4.774654266145674,3.831961205201594,5.79323478436884,7.26450457769698e-06,7.17488002165854e-05,8.39606217876304e-06,4.56151337147791e-06,3.423816286999746e-05,2.735291515534085e-05,4.175783923064414e-05,7.99203595237862e-06,7.20744179019675e-05,1.03080367447566e-05,5.57710477851335e-06,3.445538702849387e-05,2.7514956958659133e-05,4.208883619419537e-05
Feminino,30,4.30053527693387,7.42495036718342,3.55452288481341,2.06920018743867,2.4836912653680203,1.5973832237953969,3.2297215206028764,3.9576315796734e-05,6.81746818420982e-05,3.31388580395539e-05,1.97462134896873e-05,2.379717950282099e-05,1.5223263524082004e-05,3.1070745123525285e-05,4.506949937425e-05,6.93769349301184e-05,3.34667015679766e-05,2.22253244292289e-05,2.534548714975185e-05,1.6654142657603795e-05,3.360676571097623e-05
Feminino,35,4.48080581882641,6.36576072408477,3.15361160441108,3.23098565901983,1.7235703216989398,0.8050406466894484,2.1315114028719795,5.60560434504382e-05,8.24990844003082e-05,4.12184105274457e-05,4.22390727015826e-05,2.3394495723199564e-05,1.0833210531225396e-05,2.883757323168118e-05,5.96697000954832e-05,8.26989473248759e-05,4.6396801485045e-05,4.70201935513009e-05,2.4993987612958343e-05,1.1308924053683818e-05,2.9116317071114292e-05
Feminino,40,1.00614340566568,8.73180755171283,1.48931274790799,0.54401532442243,1.917490030968465,2.7714292651623005,4.182880594790614,1.85766212729409e-05,0.0001671499675498,2.88614853181258e-05,1.06244061478536e-05,3.766088862207568e-05,5.47797123970395e-05,8.336601436102851e-05,2.2500390396343e-05,0.0001678944124043,3.14407232166404e-05,1.35624196045532e-05,4.284768556215385e-05,5.94795531136374e-05,8.790129504741627e-05
Feminino,45,1.60589003313468,9.64804115002536,0.968981313431893,0.394216229995154,1.5777400847546843,1.1422095623616135,4.221415092044307,4.34610646826188e-05,0.0002725563269366,2.78402526921459e-05,1.14911755500649e-05,4.596873059935886e-05,3.3088743229922504e-05,0.00012475556066599,4.93775190608001e-05,0.0002727290635873,3.01993272218242e-05,1.4365526989615e-05,4.9204244975097294e-05,3.77282445833193e-05,0.00013115031517019
Feminino,50,1.98294788431795,10.1123265738113,1.00707095913467,0.916679679665713,2.2639106052734936,1.8483165194182325,4.992625220792181,7.85426286061561e-05,0.0004238315050144,4.2966343254195e-05,3.91776823577298e-05,9.716951070096853e-05,7.955928271474668e-05,0.00021731218738867,9.42689928242226e-05,0.0004239079187296,4.52076442422765e-05,4.41110710468165e-05,0.00010185962442299,8.696229174232638e-05,0.00022054149340995
Feminino,55,0.807429978524093,7.86214447726086,2.03653521598505,0.487954744732696,0.8693631407214248,1.3929371150327972,1.4726974763942249,4.89420573472116e-05,0.0004865550210848,0.0001280213965103,3.12021269097248e-05,5.51672214341532e-05,8.766367195771818e-05,9.421374944900143e-05,5.83628820442118e-05,0.0004870268591672,0.0001363748480135,3.26889953517714e-05,5.782300499314238e-05,0.00010069364216185,0.00010643915356416
